photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1314423,1486,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZR7_1486_0798859385_206EBY_N0730000ZCAM01002_1100LMJ03_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314424,1486,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZR7_1486_0798868623_410EBY_N0730000ZCAM01069_1100LMJ03_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314425,1486,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZR7_1486_0798868623_410ECM_N0730000ZCAM01069_1100LMJ03_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314426,1486,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZR7_1486_0798859385_206ECM_N0730000ZCAM01002_1100LMJ03_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314363,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798868623_410EBY_N0730000ZCAM01069_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314364,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798859489_206ECM_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314365,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798859385_206EBY_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314366,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798850686_331ECM_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314367,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL6_1486_0798868749_409ECM_N0730000ZCAM01069_034080J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314373,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798850686_331EBY_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314376,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798868717_410EBY_N0730000ZCAM01069_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314378,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798859489_206EBY_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314380,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798850520_318EBY_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314382,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798868623_410ECM_N0730000ZCAM01069_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314384,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL6_1486_0798868843_410ECM_N0730000ZCAM01069_034080J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314386,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL6_1486_0798868867_410ECM_N0730000ZCAM01069_034080J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314389,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798850520_318ECM_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314391,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798859385_206ECM_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314394,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798868717_410ECM_N0730000ZCAM01069_1100LMJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314421,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798859385_206EBY_N0730000ZCAM01002_1100LMJ03_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314422,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798868623_410EBY_N0730000ZCAM01069_1100LMJ03_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314427,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798868623_410ECM_N0730000ZCAM01069_1100LMJ03_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314428,1486,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/zcam/ZL7_1486_0798859385_206ECM_N0730000ZCAM01002_1100LMJ03_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314419,1486,46,SKYCAM,MEDA Skycam,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/meda/WSM_1486_0798871194_000ECM_N0730000MEDA00000_0000LUJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314420,1486,46,SKYCAM,MEDA Skycam,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/meda/WSM_1486_0798849277_000ECM_N0730000MEDA00000_0000LUJ01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314346,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRF_1486_0798854230_232EBY_N0730000SCAM01486_0080I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314347,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRF_1486_0798852627_242EBY_N0730000SCAM01486_0030I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314348,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRE_1486_0798852341_351ECM_N0730000SCAM01486_0020I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314349,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRE_1486_0798852048_187ECM_N0730000SCAM01486_0010I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314350,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRF_1486_0798853926_261EBY_N0730000SCAM01486_0070I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314351,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRF_1486_0798853570_231EBY_N0730000SCAM01486_0060I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314352,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRF_1486_0798853284_234EBY_N0730000SCAM01486_0050I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314353,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRF_1486_0798852984_223EBY_N0730000SCAM01486_0040I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314354,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRF_1486_0798852341_351EBY_N0730000SCAM01486_0020I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314355,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRF_1486_0798852048_187EBY_N0730000SCAM01486_0010I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314356,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRE_1486_0798854230_232ECM_N0730000SCAM01486_0080I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314357,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRE_1486_0798853926_261ECM_N0730000SCAM01486_0070I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314358,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRE_1486_0798853570_231ECM_N0730000SCAM01486_0060I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314359,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRE_1486_0798853284_234ECM_N0730000SCAM01486_0050I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314360,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRE_1486_0798852984_223ECM_N0730000SCAM01486_0040I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314361,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRE_1486_0798852627_242ECM_N0730000SCAM01486_0030I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314362,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRE_1486_0798854587_184ECM_N0730000SCAM01486_0090I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314368,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRE_1486_0798854887_234ECM_N0730000SCAM01486_0100I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314379,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRF_1486_0798854587_184EBY_N0730000SCAM01486_0090I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
1314383,1486,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01486/ids/edr/browse/scam/LRF_1486_0798854887_234EBY_N0730000SCAM01486_0100I6J01_1200.jpg,2025-04-24,8,Perseverance,2021-02-18,2020-07-30,active
