photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1314338,1485,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/ncam/NLG_1485_0798763023_190ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314339,1485,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/ncam/NLG_1485_0798763028_020ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314340,1485,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/ncam/NLG_1485_0798763011_020ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314341,1485,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/ncam/NLG_1485_0798763040_145ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314342,1485,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/ncam/NLG_1485_0798763045_020ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314343,1485,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/ncam/NLG_1485_0798763006_534ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314344,1485,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/ncam/NLG_1485_0798763053_066ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314345,1485,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/ncam/NLG_1485_0798763057_097ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314296,1485,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/zcam/ZR7_1485_0798762856_613EBY_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314297,1485,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/zcam/ZR7_1485_0798762672_613EBY_N0730000ZCAM01002_1100LMJ02_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314303,1485,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/zcam/ZR7_1485_0798762856_613ECM_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314308,1485,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/zcam/ZR7_1485_0798762672_613ECM_N0730000ZCAM01002_1100LMJ02_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314298,1485,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/zcam/ZL7_1485_0798762832_613EBY_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314300,1485,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/zcam/ZL7_1485_0798762672_613EBY_N0730000ZCAM01002_1100LMJ02_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314306,1485,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/zcam/ZL7_1485_0798762672_613ECM_N0730000ZCAM01002_1100LMJ02_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314307,1485,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/zcam/ZL7_1485_0798762832_613ECM_N0730000ZCAM01002_1100LMJ01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314254,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798776517_034ECM_N0730000FHAZ00911_04_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314255,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798776517_034ECM_N0730000FHAZ00911_07_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314256,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798776517_034ECM_N0730000FHAZ00911_10_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314257,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798776517_034ECM_N0730000FHAZ00911_13_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314258,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798776517_034ECM_N0730000FHAZ00911_16_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314264,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798776517_034ECM_N0730000FHAZ00911_01_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314309,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798775742_773ECM_N0730000FHAZ00203_01_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314311,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798775742_773ECM_N0730000FHAZ00203_10_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314312,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798775742_773ECM_N0730000FHAZ00203_16_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314313,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798775742_773ECM_N0730000FHAZ00203_19_295J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314316,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798775742_773ECM_N0730000FHAZ00203_04_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314317,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798775742_773ECM_N0730000FHAZ00203_07_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314318,1485,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FLF_1485_0798775742_773ECM_N0730000FHAZ00203_13_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314259,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798776517_034ECM_N0730000FHAZ00911_04_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314260,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798776517_034ECM_N0730000FHAZ00911_07_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314261,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798776517_034ECM_N0730000FHAZ00911_10_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314262,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798776517_034ECM_N0730000FHAZ00911_13_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314263,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798776517_034ECM_N0730000FHAZ00911_16_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314265,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798776517_034ECM_N0730000FHAZ00911_01_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314302,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798775742_773ECM_N0730000FHAZ00203_16_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314304,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798775742_773ECM_N0730000FHAZ00203_19_295J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314310,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798775742_773ECM_N0730000FHAZ00203_07_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314314,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798775742_773ECM_N0730000FHAZ00203_01_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314315,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798775742_773ECM_N0730000FHAZ00203_10_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314326,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798775742_773ECM_N0730000FHAZ00203_13_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314327,1485,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/fcam/FRF_1485_0798775742_773ECM_N0730000FHAZ00203_04_195J01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314293,1485,46,SKYCAM,MEDA Skycam,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/meda/WSM_1485_0798789450_000ECM_N0730000MEDA00000_0000LUJ01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
1314301,1485,46,SKYCAM,MEDA Skycam,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01485/ids/edr/browse/meda/WSM_1485_0798749108_000ECM_N0730000MEDA00000_0000LUJ01_1200.jpg,2025-04-23,8,Perseverance,2021-02-18,2020-07-30,active
